id,name,category,total_score,similarity_score,skill_match_score,matched_required,missing_required,matched_nice,missing_nice,job_terms_overlap
18278509,Candidate 18278509,BANKING,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
35579812,Candidate 35579812,HEALTHCARE,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
10568183,Candidate 10568183,HEALTHCARE,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
11677077,Candidate 11677077,APPAREL,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
14413257,Candidate 14413257,APPAREL,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
13557622,Candidate 13557622,DESIGNER,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
14256329,Candidate 14256329,HR,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
18569929,Candidate 18569929,ACCOUNTANT,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
88038965,Candidate 88038965,FINANCE,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
25101183,Candidate 25101183,FINANCE,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
35673335,Candidate 35673335,BUSINESS-DEVELOPMENT,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
47410104,Candidate 47410104,FINANCE,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
93653247,Candidate 93653247,FINANCE,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
12019284,Candidate 12019284,FITNESS,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
14107571,Candidate 14107571,FITNESS,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24251588,Candidate 24251588,FITNESS,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
20736486,Candidate 20736486,HEALTHCARE,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
78273826,Candidate 78273826,APPAREL,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
27884470,Candidate 27884470,BANKING,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
22852364,Candidate 22852364,APPAREL,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
27018550,Candidate 27018550,HR,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
10030015,Candidate 10030015,ENGINEERING,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
11592605,Candidate 11592605,HR,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
23155093,Candidate 23155093,HR,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
18365791,Candidate 18365791,ACCOUNTANT,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
87520378,Candidate 87520378,HEALTHCARE,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
93002334,Candidate 93002334,HR,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
58879993,Candidate 58879993,HEALTHCARE,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
14491649,Candidate 14491649,ACCOUNTANT,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
10076271,Candidate 10076271,HEALTHCARE,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
28359817,Candidate 28359817,ACCOUNTANT,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
11163645,Candidate 11163645,ACCOUNTANT,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
49646155,Candidate 49646155,AVIATION,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
75286906,Candidate 75286906,ACCOUNTANT,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
15636923,Candidate 15636923,HEALTHCARE,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
28423028,Candidate 28423028,HEALTHCARE,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
25127518,Candidate 25127518,ACCOUNTANT,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
23110214,Candidate 23110214,HEALTHCARE,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
15821633,Candidate 15821633,ACCOUNTANT,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
21570485,Candidate 21570485,APPAREL,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
34657584,Candidate 34657584,DESIGNER,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
29415426,Candidate 29415426,ADVOCATE,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
82649935,Candidate 82649935,ACCOUNTANT,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
29072179,Candidate 29072179,CHEF,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
50219114,Candidate 50219114,DIGITAL-MEDIA,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
20210676,Candidate 20210676,DIGITAL-MEDIA,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24583187,Candidate 24583187,DESIGNER,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
86551046,Candidate 86551046,CHEF,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
16248476,Candidate 16248476,CHEF,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
61322296,Candidate 61322296,CHEF,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
27820360,Candidate 27820360,CHEF,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
75156649,Candidate 75156649,FITNESS,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
25953797,Candidate 25953797,CHEF,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
32517106,Candidate 32517106,FITNESS,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
47603843,Candidate 47603843,CHEF,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
45656814,Candidate 45656814,FITNESS,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
66832845,Candidate 66832845,INFORMATION-TECHNOLOGY,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
13095891,Candidate 13095891,CHEF,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
14663897,Candidate 14663897,CHEF,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
27084878,Candidate 27084878,FITNESS,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
26231609,Candidate 26231609,FINANCE,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
10289113,Candidate 10289113,BUSINESS-DEVELOPMENT,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
28623782,Candidate 28623782,FINANCE,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
22622351,Candidate 22622351,FINANCE,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
28916894,Candidate 28916894,BUSINESS-DEVELOPMENT,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
91153752,Candidate 91153752,DESIGNER,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
27914096,Candidate 27914096,FINANCE,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
29825044,Candidate 29825044,BUSINESS-DEVELOPMENT,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
18927233,Candidate 18927233,DIGITAL-MEDIA,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
19444529,Candidate 19444529,DIGITAL-MEDIA,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24791126,Candidate 24791126,TEACHER,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
12695799,Candidate 12695799,FITNESS,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
33286293,Candidate 33286293,BANKING,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
69097572,Candidate 69097572,BPO,0.0003,0.0004,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
63282405,Candidate 63282405,FITNESS,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
10818478,Candidate 10818478,ADVOCATE,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
20255404,Candidate 20255404,FITNESS,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
62870550,Candidate 62870550,FITNESS,0.0003,0.0004,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
10466208,Candidate 10466208,HEALTHCARE,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
29425788,Candidate 29425788,FITNESS,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
57575888,Candidate 57575888,FITNESS,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
19975121,Candidate 19975121,FITNESS,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
16121387,Candidate 16121387,HEALTHCARE,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
25370801,Candidate 25370801,BUSINESS-DEVELOPMENT,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
29165698,Candidate 29165698,FITNESS,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
16519708,Candidate 16519708,BUSINESS-DEVELOPMENT,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
14241621,Candidate 14241621,BUSINESS-DEVELOPMENT,0.0003,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24068423,Candidate 24068423,AGRICULTURE,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
20992320,Candidate 20992320,BANKING,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24412546,Candidate 24412546,BUSINESS-DEVELOPMENT,0.0003,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
28895997,Candidate 28895997,BANKING,0.0003,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
27219200,Candidate 27219200,BUSINESS-DEVELOPMENT,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
18767449,Candidate 18767449,FITNESS,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
16407619,Candidate 16407619,BANKING,0.0003,0.0004,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
16172429,Candidate 16172429,AGRICULTURE,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
22848179,Candidate 22848179,ARTS,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24444525,Candidate 24444525,FITNESS,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
25838512,Candidate 25838512,FITNESS,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
31025785,Candidate 31025785,BANKING,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24416961,Candidate 24416961,AGRICULTURE,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
76916835,Candidate 76916835,BUSINESS-DEVELOPMENT,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
17166018,Candidate 17166018,FITNESS,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
31042953,Candidate 31042953,FITNESS,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
18264694,Candidate 18264694,AGRICULTURE,0.0003,0.0004,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
72876163,Candidate 72876163,BANKING,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
38650096,Candidate 38650096,FITNESS,0.0003,0.0004,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
33527446,Candidate 33527446,ACCOUNTANT,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
20552814,Candidate 20552814,SALES,0.0003,0.0004,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
25525152,Candidate 25525152,DIGITAL-MEDIA,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
20321582,Candidate 20321582,CHEF,0.0003,0.0004,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
21780877,Candidate 21780877,INFORMATION-TECHNOLOGY,0.0003,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24580361,Candidate 24580361,BANKING,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
19831366,Candidate 19831366,CHEF,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
16899268,Candidate 16899268,INFORMATION-TECHNOLOGY,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
47487091,Candidate 47487091,AUTOMOBILE,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
17510973,Candidate 17510973,AUTOMOBILE,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
37058472,Candidate 37058472,DESIGNER,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
16536141,Candidate 16536141,DIGITAL-MEDIA,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
34544955,Candidate 34544955,CONSTRUCTION,0.0003,0.0005,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
30864828,Candidate 30864828,DIGITAL-MEDIA,0.0003,0.0004,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
